"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1060","RT @ClaraHelms: Girl Next Door
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
#pink #pinkdoor #friends #girlnextdoor #jeans #lifestyle #womenempowerment #women #motivation #fitne…",FALSE,0,NA,2020-05-16 11:31:11,FALSE,NA,"1261620205429485569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiemusic_rt",11,TRUE,FALSE,NA,NA
"1061","RT @ClaraHelms: Girl Next Door
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
#pink #pinkdoor #friends #girlnextdoor #jeans #lifestyle #womenempowerment #women #motivation #fitne…",FALSE,0,NA,2020-05-16 11:30:40,FALSE,NA,"1261620076442238976",NA,"<a href=""http://aeonwellbeing.com"" rel=""nofollow"">aeonwellbeing12</a>","aeon_wellbeing",11,TRUE,FALSE,NA,NA
"1062","The way to love anything is to realise that it may be lost 
#fitness #gym #fit #workout  #bodybuilding… https://t.co/TF8TimelYP",FALSE,0,NA,2020-05-16 11:26:43,TRUE,NA,"1261619082996187139",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1063","RT @ClaraHelms: Girl Next Door
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
#pink #pinkdoor #friends #girlnextdoor #jeans #lifestyle #womenempowerment #women #motivation #fitne…",FALSE,0,NA,2020-05-16 11:19:00,FALSE,NA,"1261617139942899712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CraigWalter6",11,TRUE,FALSE,NA,NA
"1064","Lets get Active SOLO!Join the SoloActiveChallenge See how many Keepyups/Juggles you can do without touching or drop… https://t.co/w8xJ1Fh7Fm",FALSE,0,NA,2020-05-16 11:18:48,TRUE,NA,"1261617087967047681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mor_niall",0,FALSE,FALSE,NA,NA
"1065","@VElementary we aren’t regular Twitter users, but we are outside as much as possible. #active https://t.co/HhyObKEB4C",FALSE,0,"VElementary",2020-05-16 11:07:49,FALSE,NA,"1261614324763832321","844615622","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hearthgirlnl",0,FALSE,FALSE,NA,NA
"1066","RT @AkinBayram: 20 mins mid/high incline treadmill workout completed  10 mins strength training <f0><U+009F><U+008F><U+0083><U+200D><U+2640><U+FE0F>#treadmill #fitness #homegym #mindset #…",FALSE,0,NA,2020-05-16 10:50:11,FALSE,NA,"1261609888029048832",NA,"<a href=""https://goachievegoals.com"" rel=""nofollow"">Go Get Goals Bot</a>","GoAchieveGoals2",1,TRUE,FALSE,NA,NA
"1067","20 mins mid/high incline treadmill workout completed  10 mins strength training <f0><U+009F><U+008F><U+0083><U+200D><U+2640><U+FE0F>#treadmill #fitness #homegym… https://t.co/MtiwMT8GlF",FALSE,3,NA,2020-05-16 10:49:58,TRUE,NA,"1261609833180135424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AkinBayram",1,FALSE,FALSE,NA,NA
"1068","<f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5><f0><U+009F><U+0094><U+00A5>
.
fitness_callipyge
···
""The most important house to clean is your own body.""
@berriefitness .
.… https://t.co/DYt7Ux2KAQ",FALSE,0,NA,2020-05-16 10:49:53,TRUE,NA,"1261609812107853824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","berriefitness",0,FALSE,FALSE,NA,NA
"1069","RT @ClaraHelms: Girl Next Door
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
#pink #pinkdoor #friends #girlnextdoor #jeans #lifestyle #womenempowerment #women #motivation #fitne…",FALSE,0,NA,2020-05-16 10:48:45,FALSE,NA,"1261609526987493378",NA,"<a href=""http://sydneyaustralia.guide"" rel=""nofollow"">SydneyTwitterApp</a>","Sydney_Guide",11,TRUE,FALSE,NA,NA
"1070","Music makes all the difference!<f0><U+009F><U+0098><U+0089><f0><U+009F><U+0099><U+0083><f0><U+009F><U+008E><U+00B6>

kygomusic is a always a fun choice!<f0><U+009F><U+00A4><U+009E> (For me<f0><U+009F><U+0098><U+0089>)

#jumprope #routine #building… https://t.co/C6svlVfQSl",FALSE,0,NA,2020-05-16 10:40:27,TRUE,NA,"1261607438870085632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AdriennBanhegyi",0,FALSE,FALSE,NA,NA
"1071","RT @ClaraHelms: Girl Next Door
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
#pink #pinkdoor #friends #girlnextdoor #jeans #lifestyle #womenempowerment #women #motivation #fitne…",FALSE,0,NA,2020-05-16 10:39:33,FALSE,NA,"1261607212771954689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevinbrad75",11,TRUE,FALSE,NA,NA
"1072","RT @FCCExtraCurric: Congrats to our U16 boys Gaelic Football team for reaching the County Final before school closure! Teacher: Mr Barrett…",FALSE,0,NA,2020-05-16 10:34:29,FALSE,NA,"1261605938181615618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FingalCC",1,TRUE,FALSE,NA,NA
"1073","Congrats to our U16 boys Gaelic Football team for reaching the County Final before school closure! Teacher: Mr Barrett #active #gaa",FALSE,9,NA,2020-05-16 10:30:15,FALSE,NA,"1261604871637254145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FCCExtraCurric",1,FALSE,FALSE,NA,NA
"1074","Win a Samsung Galaxy Watch Active Smartwatch courtesy of @farfromrefuge #giveaway #farfromrefuge #samsung… https://t.co/OX11bOwD9i",FALSE,0,NA,2020-05-16 10:23:23,TRUE,NA,"1261603143902801920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fliiiiiou",0,FALSE,FALSE,NA,NA
"1075","RT @ambiandmotiv: Saving is making your money sleep.  Investing is putting your money to work.
#quote #motivation #active  #lifestyle #medi…",FALSE,0,NA,2020-05-16 10:19:04,FALSE,NA,"1261602057737449472",NA,"<a href=""https://www.forza-blu.com"" rel=""nofollow"">Forzablu KE</a>","ForzaBluKenya",2,TRUE,FALSE,NA,NA
"1076","Saving is making your money sleep.  Investing is putting your money to work.
#quote #motivation #active  #lifestyle… https://t.co/6m6Vo8iGzt",FALSE,0,NA,2020-05-16 10:11:26,TRUE,NA,"1261600135731085313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambiandmotiv",2,FALSE,FALSE,NA,NA
"1077","RT @ClaraHelms: Girl Next Door
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
#pink #pinkdoor #friends #girlnextdoor #jeans #lifestyle #womenempowerment #women #motivation #fitne…",FALSE,0,NA,2020-05-16 10:01:32,FALSE,NA,"1261597643215638528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeGarlick2",11,TRUE,FALSE,NA,NA
"1078","#RISEandGrind People Lockedin Magazine is up and gearing up for a GREAT DAY! It's Saturday May 16, 2020 and… https://t.co/HyFb4TcLMN",FALSE,0,NA,2020-05-16 10:00:14,TRUE,NA,"1261597316789743617",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LockedINMag",0,FALSE,FALSE,NA,NA
"1079","RT @Muhamme32852252: #COVID19 #India, May 16

#COVID19 cases near 86K!

 Huge spikes &amp; deaths continue!

 #COVID19 Cases        85,940

#Ac…",FALSE,0,NA,2020-05-16 10:00:05,FALSE,NA,"1261597281314377732",NA,"<a href=""https://sootigaa.com"" rel=""nofollow"">Tweet Good</a>","corona_alerts",1,TRUE,FALSE,NA,NA
"1080","#COVID19 #India, May 16

#COVID19 cases near 86K!

 Huge spikes &amp; deaths continue!

 #COVID19 Cases        85,940… https://t.co/BiVwzsLNv7",FALSE,1,NA,2020-05-16 09:58:45,TRUE,NA,"1261596946172719104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muhamme32852252",1,FALSE,FALSE,NA,NA
"1081","RT @ClayreClayre4: Today is #legsworkout #squats #running and #highkicks day with Jeany of @tkbajrs <f0><U+009F><U+0098><U+0081> #kickboxing #Training #fridaymorning…",FALSE,0,NA,2020-05-16 09:57:59,FALSE,NA,"1261596750609088512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Martial_Way",3,TRUE,FALSE,NA,NA
"1082","RT @ClayreClayre4: Today is #legsworkout #squats #running and #highkicks day with Jeany of @tkbajrs <f0><U+009F><U+0098><U+0081> #kickboxing #Training #fridaymorning…",FALSE,0,NA,2020-05-16 09:50:58,FALSE,NA,"1261594984509247488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tkbajrs",3,TRUE,FALSE,NA,NA
"1083","RT @ruisliprc: Want to stay #active and #healthy?

This weeks challenge involves 5 forms of activity across 1 week for at least 20 minutes,…",FALSE,0,NA,2020-05-16 09:50:11,FALSE,NA,"1261594786882035713",NA,"<a href=""https://goachievegoals.com"" rel=""nofollow"">Go Get Goals Bot</a>","GoAchieveGoals2",1,TRUE,FALSE,NA,NA
"1084","Want to stay #active and #healthy?

This weeks challenge involves 5 forms of activity across 1 week for at least 20… https://t.co/MDekjLr2iG",FALSE,2,NA,2020-05-16 09:50:01,TRUE,NA,"1261594744687386624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruisliprc",1,FALSE,FALSE,NA,NA
"1085","Don't ever quit ...
Something new is always waiting for you.
Good Morning!
#fitness #gym #fit #workout… https://t.co/wZyy6xWiSc",FALSE,0,NA,2020-05-16 09:18:37,TRUE,NA,"1261586843860164609",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1086","If people are trying to bring you down 
It only means that you are above them
#fitness #gym #fit #workout… https://t.co/TPcsEqDkIv",FALSE,0,NA,2020-05-16 09:17:32,TRUE,NA,"1261586572140515328",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1087","The things you're waiting and fighting for, tend to arrive at the most unexpected moments.
Stay Positive.
#fitness… https://t.co/IYX3Pqs1LX",FALSE,0,NA,2020-05-16 09:16:16,TRUE,NA,"1261586252102545410",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1088","The things you're waiting and fighting for, tend to arrive at the most unexpected moments.
#fitness #gym #fit… https://t.co/teNXVmNEeg",FALSE,0,NA,2020-05-16 09:15:12,TRUE,NA,"1261585985248296961",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1089","Admit it .. 
Life would be so boring without me. <f0><U+009F><U+0098><U+008A><f0><U+009F><U+0098><U+008A><f0><U+009F><U+0098><U+0082>
#fitness #gym #fit #workout  #bodybuilding #fitnessmotivation… https://t.co/lL7BfZEDMg",FALSE,0,NA,2020-05-16 09:13:21,TRUE,NA,"1261585519554764800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1090","Sometimes all we need is a fresh start.
#fitness #gym #fit #workout  #bodybuilding #fitnessmotivation #training… https://t.co/PrjMplK433",FALSE,0,NA,2020-05-16 09:12:30,TRUE,NA,"1261585305464967168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1091","Silence is full of answers
#fitness #gym #fit #workout  #bodybuilding #fitnessmotivation #training #exercise… https://t.co/Nz8gRBEtCj",FALSE,0,NA,2020-05-16 09:11:37,TRUE,NA,"1261585080797061121",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ScienceFitDon",0,FALSE,FALSE,NA,NA
"1092","Saturday class! On our YouTube channel <f0><U+009F><U+0092><U+00AA>
<f0><U+009F><U+0091><U+0089> https://t.co/HGb72c6u6s

Reserve now, pay later<f0><U+009F><U+0091><U+0087>
https://t.co/9Mr7SDCmh6… https://t.co/7zo7udqToO",FALSE,1,NA,2020-05-16 09:01:00,TRUE,NA,"1261582410497605633",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","EFStreatham",0,FALSE,FALSE,NA,NA
"1093","So what are you waiting for? Head to our website NOW and get your hands on our Award Winning Junior Golf products f… https://t.co/z2LJsRgeqj",FALSE,0,"GolphinForKids",2020-05-16 08:50:07,TRUE,"1261579649223667712","1261579670258167808","2381887394","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GolphinForKids",0,FALSE,FALSE,NA,NA
"1094","RT @LeagueACS: ""From the UK all the way to Canada, our Little Leaguers have been opening brand new bug hotels and birdfeeders to attract a…",FALSE,0,NA,2020-05-16 08:40:08,FALSE,NA,"1261577157886857216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emeliobedelio",5,TRUE,FALSE,NA,NA
"1095","#India reports fresh 3970 #COVID19 cases &amp; 103 #deaths in #India in the last 24 hours. 
 
Total #positive cases 859… https://t.co/vLb3w5l7sz",FALSE,1,NA,2020-05-16 08:29:42,TRUE,NA,"1261574533393330176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JournoAamir",0,FALSE,FALSE,NA,NA
"1096","RT @Paulina0295: New 10mins @notts_physio Low Impact Exercise Class for Seniors, get moving this weekend &amp; make sure to share with your par…",FALSE,0,NA,2020-05-16 08:20:42,FALSE,NA,"1261572269240987649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","notts_physio",1,TRUE,FALSE,NA,NA
"1097","New 10mins @notts_physio Low Impact Exercise Class for Seniors, get moving this weekend &amp; make sure to share with y… https://t.co/HARsaGXaNt",FALSE,1,"Paulina0295",2020-05-16 08:20:20,TRUE,"1260596085048979462","1261572177503141888","2803590560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paulina0295",1,FALSE,FALSE,NA,NA
"1098","Girl Next Door
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
<f0><U+009F><U+0092><U+0097>
#pink #pinkdoor #friends #girlnextdoor #jeans #lifestyle #womenempowerment #women… https://t.co/tl8nd8ejJK",FALSE,61,NA,2020-05-16 08:06:22,TRUE,NA,"1261568663489937408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClaraHelms",11,FALSE,FALSE,NA,NA
"1099","It's important to keep motivated and active.

If you have any ache, niggle or pain - take a look at our What Hurt's… https://t.co/3CeCXTBl92",FALSE,0,NA,2020-05-16 08:01:05,TRUE,NA,"1261567332754866177",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","MarklandClinic",0,FALSE,FALSE,NA,NA
"1100","A motivational message on getting #active from Denise, Croí's Physiotherapy and Physical Activity Manager! <f0><U+009F><U+0092><U+00AA><f0><U+009F><U+008F><U+0083><U+200D><U+2640><U+FE0F><f0><U+009F><U+008F><U+0083> W… https://t.co/prbm5Y2YP3",FALSE,6,NA,2020-05-16 08:00:00,TRUE,NA,"1261567059302985729",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","CroiHeartStroke",0,FALSE,FALSE,NA,NA
"1101","Interact with me on only fans <f0><U+009F><U+00A5><U+00B0><f0><U+009F><U+0092><U+0096> #onlyfansbabe #linkinbio #active",FALSE,1,NA,2020-05-16 07:52:28,FALSE,NA,"1261565163825582082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Parissrosee",1,FALSE,FALSE,NA,NA
"1102","RT @LeagueACS: ""From the UK all the way to Canada, our Little Leaguers have been opening brand new bug hotels and birdfeeders to attract a…",FALSE,0,NA,2020-05-16 07:51:46,FALSE,NA,"1261564988457725952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellrhys",5,TRUE,FALSE,NA,NA
"1103","Target achieved <U+270A><f0><U+009F><U+008F><U+00BB>
20,000 steps 
Snapshot further below <f0><U+009F><U+0099><U+0082>
#fitness #walking #active https://t.co/IapI8S9Ie3",FALSE,0,NA,2020-05-16 07:51:04,FALSE,NA,"1261564811118350337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TanjaStoeski",0,FALSE,FALSE,NA,NA
"1104","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/5JmIISzKIq

#fullerofficial #multiple #medellin #culo #curvalicious… https://t.co/8wLvhqs910",FALSE,1,NA,2020-05-16 07:49:24,TRUE,NA,"1261564391947984897",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fullerofficial1",1,FALSE,FALSE,NA,NA
"1105","RT @LeagueACS: ""From the UK all the way to Canada, our Little Leaguers have been opening brand new bug hotels and birdfeeders to attract a…",FALSE,0,NA,2020-05-16 07:46:07,FALSE,NA,"1261563565162541057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CHAM02313921",5,TRUE,FALSE,NA,NA
"1106","RT @LeagueACS: ""From the UK all the way to Canada, our Little Leaguers have been opening brand new bug hotels and birdfeeders to attract a…",FALSE,0,NA,2020-05-16 07:37:59,FALSE,NA,"1261561519382441986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SELENATORS1992",5,TRUE,FALSE,NA,NA
"1107","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/rp88jVYOvA

#strawberry141 #multiple #medellin #culo #curvalicious… https://t.co/OMXwRAP9zG",FALSE,0,NA,2020-05-16 07:35:23,TRUE,NA,"1261560865851166720",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","strawberry141_",0,FALSE,FALSE,NA,NA
"1108","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/Io4BK3t7sq

#strawberry141 #multiple #medellin #culo #curvalicious… https://t.co/0OiRLFYLew",FALSE,0,NA,2020-05-16 07:35:23,TRUE,NA,"1261560863892348928",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","strawberry141_",0,FALSE,FALSE,NA,NA
"1109","RT @st_personal: Lots of pupils focusing on staying healthy - water has so many benefits! Remember - it feels great to hydrate!! <f0><U+009F><U+008C><U+00B8><U+2600><U+FE0F> #water…",FALSE,0,NA,2020-05-16 07:33:42,FALSE,NA,"1261560442851397634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","St_Andrews_Acad",2,TRUE,FALSE,NA,NA
"1110","""From the UK all the way to Canada, our Little Leaguers have been opening brand new bug hotels and birdfeeders to a… https://t.co/KQaH2DRXJR",FALSE,6,NA,2020-05-16 07:30:14,TRUE,NA,"1261559570264207365",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LeagueACS",5,FALSE,FALSE,NA,NA
"1111","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/MSv5orfheI

#lazyasses #multiple #medellin #culo #curvalicious… https://t.co/8h9nSuvqRT",FALSE,0,NA,2020-05-16 07:28:22,TRUE,NA,"1261559100921577472",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","lazyasses_",0,FALSE,FALSE,NA,NA
"1112","@SagarYenda @ArogyaAndhra @ysjagan Agree, Look at #Prakasam district #Active #Covid_19india Cases #Zero..<f0><U+009F><U+0099><U+008F><f0><U+009F><U+0099><U+008F><f0><U+009F><U+0099><U+008F> Thanks… https://t.co/higkUlIrF5",FALSE,1,"SagarYenda",2020-05-16 07:18:06,TRUE,"1261545888507236352","1261556515619528704","1186278928480194567","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ishivanagendra",0,FALSE,FALSE,NA,NA
